feature_1,feature_2,class
0.7161399118003782,0.4301357642138218,0
1.2387471371738386,-0.1395349318415392,1
-0.29932503596947907,1.0069518200654937,0
1.0081549189221406,-0.26370078398335783,1
0.22446555392655868,1.1493733394861483,0
0.15992848528111864,0.5187675340479335,0
0.5322021087376361,0.2802944884703398,0
-1.1539110210962673,0.7409976733245046,0
0.6383277074245766,0.42227020679617144,0
0.91666873120936,-0.19105227223549198,1
0.18728643425269198,0.3064844379092261,0
-0.06497732370422357,0.9535983998265829,0
1.1417017469716106,0.5038732131507918,0
1.0412329931493944,0.35905376707873726,0
0.9653503042717521,-0.13458837409576657,1
-0.28323102352978347,0.9238935616983506,0
0.36853730391038714,0.6920287922517543,1
0.6638643768736241,0.043014608294131784,1
-0.013195994843097691,-0.002860348764505031,1
0.6299121134282508,0.8047941157275934,0
0.16922862029734811,1.3398332313541783,0
0.10220979062389948,-0.2121947305066718,1
0.10054384600230654,0.2879442119002766,1
-0.719233143675139,0.4777275489051185,0
0.20063401807220094,0.3932279530573352,0
1.366989604604318,-0.08511881474167998,1
0.4122573167778745,-0.001766700346576,1
-0.6530976451706849,1.051913505799534,0
-0.41519752041872815,0.7921042504445044,0
0.2650649557994104,0.8459880177037529,0
0.7315682807865445,0.921465311601911,0
2.169276576763985,0.12907058448105327,1
-1.4364885099377478,0.219071634790859,0
1.9510616470106275,0.07024626240722645,1
-0.6568882091867125,0.8228581267343174,0
0.6346502987104274,-0.17245402024806422,1
1.8173895993795774,-0.49124646136003763,1
-0.9181255784447216,0.9230128722173041,0
-1.0445637313623068,0.4365254667647757,0
0.2096846112953359,0.4442118207267645,1
0.2882159753736119,0.9998912685526343,0
0.28285373112323425,-0.38681788128733274,1
0.8385539116076444,0.4052463300731632,0
2.220284984198808,-0.23756665490989565,1
1.780301179189261,0.139135692850742,1
0.740727400282312,0.04603227118460329,0
0.0656781045314204,0.9255114766466294,0
-1.407171910253417,-0.4475612253743848,0
-0.5461272010506011,0.46495367108325053,0
0.8904855106900866,-0.09349764112261955,1
-0.5679447376914464,0.018893677174061485,1
-0.9692684111021536,0.07368657730061096,0
1.250492404603818,0.7815377827837866,0
1.2662879470877582,0.5538344907218072,0
0.8651434424261022,0.3226308635952839,0
1.811551733832089,-0.6504791370284018,1
0.2983358375394554,0.7316472829094176,0
-0.4103100496863596,0.5836569163078797,0
1.0262357328203175,0.8826039859868265,0
-0.6418150513742418,0.6737477570287703,0
0.48373786311063943,0.32600597468595605,0
-1.343467417356967,0.5542146515099525,0
0.5250293261872582,0.5362232954387346,0
1.424843220271272,-0.3188215328678187,1
0.22998588612447088,1.1872833630593973,0
0.022806036806796593,1.09503354987025,0
-0.1834791748878425,0.3318260409517382,0
0.37398132197651784,0.5771401261674718,0
0.35578320472381764,0.3220771666850418,1
0.6776142354889108,-0.026164251706649447,1
0.2880193024747464,0.7367776620296272,0
0.5105783184268811,-0.03068849616969327,1
0.10145472456711829,-0.2792093618949015,1
0.797650890783095,0.5474752186967244,0
1.8648867014642925,0.3842877610821027,1
-0.2736863112284142,1.7769195691161601,0
1.7667216932530698,-0.4010940634413545,1
1.013635946966417,0.4872557077407301,0
1.3126229850759783,-0.1802010005472246,1
1.473373987093843,-1.0876487175392635,1
1.2756980095775607,-0.20697456489798716,1
-0.2936170821470251,0.4409356614564813,0
0.267599689637134,-0.23891273777521904,1
1.8520221385515614,0.2907606585545317,1
1.5256090910390951,-0.37274528275438223,1
1.8442481578513912,0.1142592951795766,1
0.8856896021252573,-0.3029836636058608,1
1.7418257011091431,0.21415667930610766,1
-0.31800721719335673,0.8418168358298684,0
0.22990778423306096,0.8250448313429589,0
-0.2105260297030549,0.12054953437246087,1
1.8665050442766427,-0.5825001810985067,1
2.244806863494059,0.39084993436631343,1
1.139262371269599,0.6424247992999098,0
0.6501354356030844,-0.5911259935556744,1
0.14959575069032643,-0.5275618661727277,1
-0.07753372253195606,0.7000263943770737,1
-0.06600003391186958,0.07492217958344671,1
1.4387795324819965,-0.25277963669156917,1
2.4590713153483286,0.6317648786250868,1
0.9559265961676698,-0.2832183806759022,1
-0.3732367766680501,0.6223503314758477,0
-0.7651308586577567,0.3816489798538911,0
1.9218961996606816,-0.15147637824856874,1
-1.117235341396668,0.4516014148097153,0
1.9968261167488581,0.375790489529628,1
-0.7742634869695318,0.7924425122379128,0
0.1414864560679844,0.561121806809497,0
-0.6416997918035278,0.4383531710770724,0
1.6281855983353846,0.4571008392896807,1
0.21910233243873706,0.08910436152398127,1
0.5252968153791389,-0.3710478316188347,1
-1.1256006510961043,0.8363034348329291,0
1.7359997010098231,0.1028607629214216,1
0.30279050103860167,0.1880819183898157,1
-0.6327872208155132,0.5269813346734058,0
0.0635261876496858,1.0017926962307753,1
0.5247500482155479,-0.04654894071249538,1
-0.9680424324589245,0.13956287389659583,0
-0.05005603000621328,0.9775034906370339,0
2.15075259275941,0.7150475190237701,1
1.237743492237091,-0.11355680635412985,1
0.6612967477768894,-0.4164774721242491,1
-0.6742742723392636,0.5609589310688938,0
2.3623922459925106,0.24886890890418142,1
1.8557288622606987,0.26458227796543987,1
-0.336935904108486,0.6281454444972474,0
0.8566745534746556,0.8208454195633454,0
-0.045092191717065105,0.2795560694307663,0
0.2735461122813999,0.041095057908447925,1
0.32286178901676377,-0.4575029331665005,1
0.47793915589609076,0.4073800280285222,1
0.9942621404651597,0.6240328414574118,0
0.1855881316517921,0.5430823873244905,0
-0.9350314595810896,0.4649831630779373,0
2.230355415660255,0.2403711904660364,1
-0.15314226964028282,1.5768578025480677,0
0.836095184844698,-0.6665089243321644,1
0.21740030944927247,0.5842099637050473,0
1.9906100986592465,0.3821634180494806,1
1.7644424929788889,-0.18012349117154508,1
1.39501807750189,0.002589262310865148,0
0.1552693603939932,-0.1467897133410575,1
1.8609435915598826,-0.05199195387080553,1
0.13820546230276742,1.088646827025351,0
-0.2151380871199477,1.2035633686540503,0
1.4276371589843593,-0.06600458359618494,1
1.3809175136358567,-0.6116802793428343,1
-0.3610830163184282,0.5368615977483616,0
0.033150184466236535,0.5736287498488153,1
-1.0731757860568947,0.3667343723715506,0
-0.44633876649961157,1.585969548282402,0
1.0459683786999978,-0.355868879780439,1
0.7024639033600497,-0.7064486718975469,1
1.2588825079334174,-0.7674735231456173,1
-0.28407089141715236,1.0081766959258611,0
-0.15458124137804533,0.1215393344460195,1
-0.7843247609356419,1.117877312308889,0
-1.0464334798381603,-0.02678942778171243,0
2.0169121975622626,0.14967948139848353,1
0.5888991374047754,-0.7965452460182945,1
0.8454216227336696,-0.595486559897402,1
1.5574671815218912,-0.6285145574262392,1
-0.4776950431428026,0.913957980310819,0
1.0777945537487394,-0.32637717883700423,0
1.2691776477806627,-0.6047689723804415,1
-0.2089022024220124,0.15231730283472342,1
0.14059739965427567,0.981408887080367,0
1.9746214077870838,0.25806086153227425,1
0.6171484180844696,0.6527995548992811,0
1.9943552789130836,-0.5345474494847579,1
1.9114598757379067,-0.05220100606117175,1
0.7073864117881337,0.16113614915835295,0
-0.9509442071407332,0.5607101189684836,0
-0.8358927205767965,0.5152456938070931,0
0.8732454923805297,-0.7608683262611944,1
0.26773844929298046,-0.6513669861528144,1
1.2388656194710406,-0.5209576061885985,1
2.0353165194073477,0.21859419473308458,1
-0.5916575172628189,0.0570943232540565,0
2.327880099938848,0.2022703632095405,1
0.48832751631620186,-0.6525997198194083,1
0.6395053247293364,-0.19676681934925971,1
-0.5557838340471405,0.6416586756004666,1
1.590028575362748,-0.07120994029236102,1
-0.6307275475800597,0.494933506294919,0
-0.7211691183861155,1.0113824555780715,0
0.949746378836428,-0.07175645843049244,1
0.11950742831548414,0.624749313255001,1
0.05064039863854153,-0.35032283795838093,1
0.3609348234671096,0.0021124988115876486,1
0.30088234520973145,-1.185211501613213,1
-0.3036814610848776,0.42659470167899477,0
1.4550822003956545,-0.1866320020577041,1
-0.4545418871124975,0.6163952371019661,0
-0.9059806119311897,-0.19710317300965247,0
1.2947381772708173,0.5248994794781691,0
-0.4569609173063047,1.5096529421974973,0
-0.1340653169914865,1.0941236529698157,0
2.013475887003055,0.033630573297122865,1
1.2467654363458687,-0.573482786867966,1
1.2213858953032803,0.0898375190630265,1
0.36199955385590976,0.7541991967334751,0
0.508808562731481,-0.0023876802102045236,1
0.14309073011616058,-0.2803223233906402,1
0.3675933446445988,-0.4339809424581541,1
0.19483182716646008,0.6427086150368893,1
-0.8174890244255557,0.805390581135637,0
2.6333832208317434,0.45248946265930867,1
-1.2010337258356631,0.8055274798792718,0
0.4781655060991678,-0.18939703736338592,1
0.3038350066299188,0.3053276787612318,1
-0.7855601038549425,0.7441092416541417,0
-0.48039969583479636,0.3421182724965652,0
-0.06656630612069464,-0.42024086403212496,1
0.03364557179712724,1.0571981314537018,0
0.07482230047441756,-0.16834708147023364,1
-0.7429332394916714,0.8387159217409347,0
-0.8519372527960033,0.2783273844098883,0
-0.9433775600550115,0.7522723616984308,0
0.7395179107682228,-0.2749499133906429,0
-1.2734998604285641,0.21574469130712798,0
-0.06485394061600354,-0.09145196352698715,1
0.9131833720485835,0.3557914208543421,0
-0.6058183814396361,0.06620815256958623,0
0.8859036442235757,0.4684565548231598,0
1.0785233686874454,0.9135798731770329,0
1.7167366383843463,-0.9865334530205024,1
0.592287938299012,-0.5712352756807209,1
1.4408289911746817,-0.7872196540512066,1
-0.21278996977104245,0.7291018428188183,0
1.4404693029677271,-0.11379366721471723,0
0.6840249308913906,-0.30583116250790543,1
-0.22872160779237555,0.7365186210076167,0
1.8223628145323092,-0.05114730093754556,0
-0.2552532295406223,0.837030133171772,0
0.6711258940475204,0.593601505722588,0
-1.1733809178002115,0.7452555591548455,0
0.3388927020486901,0.7786498633647622,0
0.3505139302713802,0.2635270510142669,0
0.1772197642162247,0.47617734987282134,1
2.06435122172903,-0.6662260825722028,1
0.005293581401550396,0.8517977659692001,0
-0.14970872608550015,1.174544027313126,0
0.054763901315700525,0.922358004022358,0
0.2826080225907559,-0.21891897373607463,1
2.0986887011143884,0.36151696097276814,1
-0.02748929288497834,1.035891918112154,0
1.5249268322216158,0.1302605084734781,1
-0.8883126445806614,0.12969275062857155,0
0.7583289269911386,0.9423037042331515,0
-1.5143304789404965,0.40465675745578744,0
1.314818373881844,-0.23696559051237082,1
0.026490703171506147,0.11075708867724421,1
2.1210229828028133,0.24004176915960745,1
0.005231657223537425,-0.49116802294260997,1
1.2699233655824678,0.05536721054027311,0
1.0275625507257131,-0.8012941084175771,1
0.0037706406745580813,0.1928701087043444,1
0.7813099807840316,1.04458200363282,0
0.8973662131338294,1.213348804895137,0
0.7401789175850887,0.2755977176102753,0
1.6563844460320227,0.7012959745898184,1
1.181549399925742,0.13761739881862958,0
-0.5883480964598993,0.009562749714534635,0
0.7423227217966727,0.5191295651785514,0
-0.5274514091277264,0.6036490930141323,0
1.6837549219178412,0.15611664512917078,1
-0.4395532811266456,1.1148469974307356,0
0.7858865953415964,-0.09080772254699747,1
-1.033735038795712,0.8133770435019108,0
0.5764799596045898,0.9436457864533665,0
-0.68139217635366,0.758562590120471,0
0.9219633782573673,-0.7162818628367423,1
2.469102345684004,0.3994301139063753,1
0.3769956947943581,0.9268209890778834,0
1.800923485941281,-0.03435824591782771,1
-0.7440683418915535,0.40891588265210427,0
0.4965665578481623,1.2212879814206214,0
-1.0831281156448545,0.2697845853437715,0
0.08166191274905665,-0.37619128630386445,1
-0.13226926971853448,0.17399520441088848,1
-0.2334315742529035,0.522579151108445,0
2.16728053535377,0.008169466835649647,1
0.4655358019049496,-0.8369647568572898,1
-0.012964302008228956,0.7228184535301327,0
0.10093844382686404,0.8308290721851536,0
1.7571694181790432,0.024463553966841023,1
1.2890058754108105,-0.05603604626255776,1
0.7756998320627151,-0.8398504759607317,1
2.0023503550738484,0.6993567663780631,1
1.2117309320554037,-0.30953780522162916,1
1.3270302570902628,-0.16787850166989227,1
0.8014919191921412,-0.46231993814919914,1
-0.9116863876515671,0.36705899600434855,0
-0.5192613432522424,0.11732024611947901,1
0.23059641263500186,0.07331171335150702,1
0.7546462806533639,-0.16361399207708863,1
0.4605295122221862,-0.8968475108037978,1
1.9290354191659143,-0.19866857670232307,1
0.0936140929852009,0.5523646899503944,0
-1.3345102006644483,0.6190285973977895,0
-0.4325867083459086,1.221733394084623,0
1.1606806291286653,0.9304915598865002,0
-0.03817730987776489,1.176599339306028,0
1.2852036253435792,-0.45561303817797183,1
-0.23614839746698252,1.3864421977462351,0
0.9086757251875751,-0.025767387042774918,0
0.8180566740272217,-0.011306267890886512,0
0.33005602521879523,-0.20075606361947307,1
0.5739804860688792,1.160301465785552,0
0.05277293196595178,0.9590107835080266,0
-0.08462612102771015,0.3726989290125656,1
-1.0262702725605504,1.0251428848035635,0
0.7031030841774691,0.8809813110193763,0
-0.0130502960130372,0.9846016901533001,0
1.7621280700632194,0.6392195004790436,1
-0.2311937827846738,0.5786256857265771,1
1.0568505181793122,0.3667485048901127,1
-0.08031129087043215,-0.13332481143310168,1
-0.1710507378887868,-0.059453562931115755,1
0.026607238853079494,0.7825869695470782,1
-0.8884175048997485,0.26114793109736734,0
0.7527883467502209,0.5734477129860814,0
1.1491980826565655,-0.5098843800987577,1
0.7633946937535318,-0.35492389954699793,1
1.0565669765354473,0.45272951477193135,0
0.4867080108943147,-0.4012412192681263,1
0.0020742713981652117,0.052744274610460815,1
0.9557043073393945,0.7016050081389211,0
1.2062999030679893,-0.5468632206941814,1
-0.3597028491680413,0.6321274043506575,1
1.3034549671046356,0.04780781723285889,0
1.7990776771024874,-0.5860244603867162,1
-0.40999751887747093,0.759312265279043,0
-0.5757661936734182,0.7131454113370359,0
-1.594390576291905,0.15387449196021863,0
0.11235436361444674,0.3839172272880515,1
0.6800626774306876,-0.390403601703609,1
0.6623864732530426,-0.1210756268499244,1
2.4991951262300107,0.18204265032049208,1
0.3027475568720372,-0.0029534860930159335,1
1.933847603217668,-0.5353898113697702,1
0.3784649189912447,-0.6155511633796868,1
0.5972663697974453,0.9858545167974776,0
0.30845217116351725,0.5431239315904496,0
0.2917718216233317,0.652207479730587,0
0.7054814005776207,-0.517641337262051,1
2.0715502777845347,-0.0199277602038212,1
1.7826646161719903,-0.4365155747814873,1
1.6964091903449452,-0.17611974854805199,1
-1.3480370531652022,0.1466033865310466,0
0.9870232981807336,-0.4634775403079717,1
1.0511870951036533,1.1991274695044705,0
-1.3796673286080166,0.1209283304769502,0
-0.8184655210902634,0.569630299472994,0
1.2981136114638423,-0.22402952201094536,1
1.33057537802905,-0.31477867517316593,1
0.6094080188021828,0.983067748388187,0
1.2849056631522096,-0.13714396562216744,0
0.27006899548027896,0.662294281298518,0
-0.8964542947387215,0.25350118331750515,0
1.7199964649794754,0.7669465231486612,1
-1.1135317107903193,0.4841797680483773,0
0.2147787657320457,-0.5898853759271012,1
1.9317178329682425,-0.15049060410920861,1
2.172772992447777,-0.20143239656682418,1
1.6705421232599373,0.09818050671577135,1
0.18430198168700027,-0.11353054955258018,1
1.2728807950013838,-0.22731978050887675,1
0.6178025358460472,1.0655311410697679,0
1.838222692817129,-0.8232804615040771,1
-0.6249208073233063,-0.25764294420671724,0
-0.28571871041036584,0.37749062763027863,1
0.593915335773666,0.9900576790045827,0
0.06507915896631081,-0.12082986464816131,1
-0.937176963976315,0.368944565632785,0
0.49674317693013215,-0.3748104527918708,1
2.3796256670857727,0.4678573340075196,1
-0.8465968947210702,-0.11810021057795216,0
-0.19874505368194284,0.777640317456674,0
2.5365841054725893,-0.38513663648252794,1
0.2790953502165201,-0.3650873329845101,1
-1.1402654917728625,-0.3112707926625697,0
0.02108037675811552,0.6645242069003854,0
1.5210665723693555,-0.1952791626110106,1
1.58774530738498,-0.09896410371548958,1
-0.01582405798515194,0.8218446254643723,1
0.2908075982186913,0.7461371145889166,0
1.7373233365155838,-0.1482700205437281,1
0.8746764096932442,1.1493992959589459,0
0.9913339293487597,-0.0875995109599316,0
0.74927569492597,0.7511547445660999,0
1.0854201818526568,-0.3103980467353179,0
1.7589863849132157,0.16010705432890515,1
0.25804259342294905,0.6455666183912293,1
0.5852431656510211,0.04630054119031651,0
1.8210460374889061,-0.17878138677744748,1
0.8250655083426807,0.8829980142750955,0
1.1458358640311426,-0.21772681126794824,1
0.4719099354942157,0.07430021014754333,1
-0.7534562894814962,0.8448212607738285,0
0.7698652350517289,0.8473263536565157,0
0.4457539617069832,-0.6594893209874673,1
1.380251834361201,0.7145519097307096,0
-0.2841542007391965,0.6913281164428327,0
0.32462914662812214,0.859493429451418,0
0.7173233471187411,-0.36246374366344447,1
1.6220182688003353,-0.06461372972245133,1
-1.2244169744680147,0.7219979178042595,0
-0.021670622212937987,0.2753178326026272,1
0.24756410961399755,0.7441067152000107,0
1.3048727497052013,-1.013927288433948,1
0.8598494513581201,0.1644074491144339,0
0.34141044647145247,0.2342605557143131,1
-0.23180701098612133,0.5576150379685301,0
0.752664778150452,-1.0372460861810648,1
0.14694445295293979,-0.0857815228782719,1
0.5837842825573198,0.11830301992115222,1
0.35580411923814326,-0.19021904114325008,1
1.953612342671073,-0.4596259828562922,1
1.1102210699736363,0.2538628642853644,0
0.6848717956851732,-0.7744841597162855,1
0.23958588351255192,-0.22902058882245196,1
0.6189341232123027,1.1827543635462625,0
0.08596687436283448,0.5929902243505341,0
-0.02600968420062435,0.7423960453963495,1
-0.41085196628408455,0.22264574576942578,0
2.1399654509700596,0.9557742831436031,1
1.2609239126565568,-0.645535220088608,1
-0.8989487810648821,0.4328320703361128,0
0.9612241061962943,0.3920277520387644,0
0.4406461819898765,-0.08020065768663615,1
0.4078394787285573,-0.5745661799568273,1
1.1436832626038724,0.9020086303204146,0
1.2625643135469473,-0.3845274927688583,1
2.1874848051689457,0.18872290995728913,1
1.0148145781000697,0.6569815805547943,0
0.44016879501631645,1.071243904747288,0
-0.2192205441914169,1.5245142373777236,0
-0.8650523993571628,0.5192355584830731,0
0.9760636832816478,-0.2169632426961389,1
0.42086621688187353,0.954723226407084,0
-1.2477364545889944,0.7829184670517491,0
0.6295115306311508,-0.7606909867176691,1
-1.046539591851979,-0.17223134069002094,0
1.5819335409302657,-0.4009937531381952,1
-0.47544682516827474,1.3080090520272973,0
-0.18622580740310324,1.302677414500693,0
2.2485899933016493,0.307581172831349,1
2.1881274899334575,-0.26058269794368394,1
-0.10278187644381936,1.3237391033328032,0
0.3780482196955325,0.5366962823392722,1
0.006329810956495874,1.0959737901021345,0
-0.9550536377158846,0.19659169627064865,0
-0.8218137140097828,-0.3184854519984195,0
1.4573887629239768,-0.4555411207897867,1
0.7655659736649086,-0.08223384961206115,1
1.3355450522995096,0.323589599843293,0
0.9186206488501529,-0.491933183100556,1
0.08507720032505019,1.2672055389007004,0
-0.2945641619951055,0.8195592881035523,0
1.9285692797239047,-0.1492814706076745,1
1.0671292723035335,1.0125674527645703,0
-0.17575458856191473,1.1499973989774954,0
0.20736517538346289,-0.5646830185964617,1
0.4638293362974978,0.6730801873545484,1
0.5424901120513248,-0.40858352159926165,1
-0.22171646901360353,-0.2789432823141847,1
0.6642430523849324,-0.24721593558744623,1
1.8843064485175924,0.15122411268232855,1
2.180796072304004,0.35881146458143276,1
-0.15666620114373195,0.9757016465891181,0
0.8213838103055147,-0.44628490604179555,1
1.5756542846549182,-0.2491068530330398,1
-0.5753761926938277,-0.14613601052748673,0
1.434789630641339,0.4283127114595064,1
0.5822254629036867,-0.2755302212297132,1
1.4387072790857967,0.08217469001707983,1
0.4418701462545268,0.9031074617491321,0
0.4241512883858227,1.170939632978747,0
1.951007838692664,-0.14091741166268795,1
0.4341631040456848,0.3095563907187475,1
0.8997377031978637,0.18749177577494808,0
1.2547579331530883,-0.38810377040188987,1
0.9475840395802797,0.24752606962993995,0
2.482008544684693,0.3290878918461997,1
-0.07577853273578393,1.0184730480914967,0
-0.3197981067034483,-0.4270160729818563,1
0.4991171937792054,0.6773577151125139,0
0.4007507884171674,-0.48441707846394516,1
2.3110117550160503,0.9895900612978091,1
-0.35368646741948756,1.003064578354312,0
1.4439409361750988,-0.6261794932204983,1
-0.7017182125895315,0.7598155474824189,0
1.5021620530853492,-0.20220355714149352,1
-1.2066501329539085,0.8290590972426988,0
-1.394867841996553,0.5339121115029472,0
0.2264134249046274,1.4118349731850728,0
0.5929068452910746,0.8789576072925425,0
1.1876662717470072,-0.2752470835500693,1
-0.40352579481545287,1.325388395760287,0
0.21098155322851067,1.2480796789555353,0
0.5350826270644654,0.7269178962212324,0
1.9838887174820872,-0.2565152607686159,1
-0.222909101212618,0.44340392959468766,1
0.37947694890804823,1.0328879201380887,0
0.33587330513727587,0.5283852708645891,0
0.0099058791335003,-0.2041502493785901,1
1.5604575515002916,-0.08543329267606536,1
0.46435379984470593,0.5576886199650586,0
0.10351113887023364,-0.5823437102265183,1
0.6094051297235192,-0.3715062104568563,1
0.9987587522925617,-0.05842662943641924,0
0.012870072895047449,0.03969416746057815,1
1.1428580391403638,-0.4991111705241056,1
-1.0683121373525872,-0.059636756604821484,0
1.018369634949249,0.5670551099988461,0
0.7264850548765909,0.039679998928244475,0
2.622961282544991,0.28400231482875715,1
